ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Task
Emilie1,9,63,20222,20274,54,1276.5,645.5,945.4,643,333.63,157.03,false,LEFT,6.76,RIGHT,Visual Search
Emilie1,9,64,20512,20534,24,899.5,645.9,830.8,673.2,114.55,68.48,false,LEFT,1.57,RIGHT,Visual Search
Emilie1,9,65,20812,20838,28,846.6,670.2,995.6,671,205.24,108.24,false,RIGHT,3.07,RIGHT,Visual Search
Emilie1,9,66,21018,21048,32,978.8,670.2,863.4,683.2,177.31,92.06,false,LEFT,2.39,RIGHT,Visual Search
Emilie1,10,1,416,550,136,844.2,674,577.3,660.5,1006.08,250.72,true,LEFT,5.48,RIGHT,Visual Search
Emilie1,10,2,684,736,54,581.9,652.8,334.7,618.3,295.01,130.46,false,LEFT,5.09,RIGHT,Visual Search
Emilie1,10,3,976,1048,74,304.1,614.9,135.3,351.9,308.34,152.17,false,UP,7.36,RIGHT,Visual Search
Emilie1,10,4,1154,1194,42,140.1,339.2,190,280.5,186.3,80.95,false,UP,1.8,RIGHT,Visual Search
Emilie1,10,5,1292,1358,68,203,270.4,360.2,662.2,572.15,226.26,false,DOWN,10.28,RIGHT,Visual Search
Emilie1,10,6,1474,1516,44,344.8,662.7,537,596.5,353.65,155.1,false,RIGHT,4.22,RIGHT,Visual Search
Emilie1,10,7,1642,1682,42,559.5,578.1,558.7,486.3,230.88,100.65,false,UP,2.32,RIGHT,Visual Search
Emilie1,10,8,1968,1988,22,550.8,454.3,565.8,425.7,74.39,40.61,false,UP,0.8,RIGHT,Visual Search
Emilie1,10,9,2268,2320,54,554.8,439.1,578.9,650.4,323.54,155.91,false,DOWN,5.34,RIGHT,Visual Search
Emilie1,10,10,2564,2606,44,576.7,688.5,797.5,501.6,382.46,160.69,false,UP,6.53,RIGHT,Visual Search
Emilie1,10,11,2846,2876,32,815.2,497,838.6,481.7,117.03,61.04,false,RIGHT,0.63,RIGHT,Visual Search
Emilie1,10,12,3022,3058,38,846.2,478.4,964.7,382.4,307.12,129.43,false,RIGHT,3.52,RIGHT,Visual Search
Emilie1,10,13,3194,3216,24,969.7,373.9,914.3,422.7,128.87,75.78,false,DOWN,1.72,RIGHT,Visual Search
Emilie1,10,14,3492,3514,24,920.4,415.5,1009.1,348.8,199.79,105.31,false,RIGHT,2.55,RIGHT,Visual Search
Emilie1,10,15,3810,3834,26,990.7,358,910.1,289.9,184.75,94.88,false,UP,2.47,RIGHT,Visual Search
Emilie1,10,16,4218,4242,26,912.3,312.5,825.1,306.1,149.01,75.64,false,LEFT,1.86,RIGHT,Visual Search
Emilie1,10,17,4386,4408,24,837.2,317.9,774.6,350.8,114.87,75.15,false,LEFT,1.58,RIGHT,Visual Search
Emilie1,10,18,4688,4714,28,784,343.2,927.7,298.8,203.8,114.76,false,RIGHT,3.27,RIGHT,Visual Search
Emilie1,10,19,5018,5052,36,919.7,302.5,987.1,255.3,196.26,96.51,false,RIGHT,1.9,RIGHT,Visual Search
Emilie1,10,20,5420,5440,22,996.1,250.7,1042.5,210.5,114.73,64.51,false,UP,1.45,RIGHT,Visual Search
Emilie1,10,21,5716,5736,22,1027.7,223.1,1005.6,248.8,76.74,45.51,false,DOWN,0.82,RIGHT,Visual Search
Emilie1,10,22,5878,5910,34,1007,245.8,1092.3,286.5,169.9,84.92,false,RIGHT,2.1,RIGHT,Visual Search
Emilie1,10,23,6068,6098,32,1089.3,279.2,1144,245.6,172.59,81.59,false,RIGHT,1.45,RIGHT,Visual Search
Emilie1,10,24,6350,6368,20,1146.6,232.5,1154.8,218.9,56.08,37.41,false,.,0.4,RIGHT,Visual Search
Emilie1,10,25,6566,6586,22,1145.3,219.6,1062.6,184.3,152.23,88.11,false,LEFT,1.98,RIGHT,Visual Search
Emilie1,10,26,6872,6882,12,1066,195.9,1049.7,180.3,48.54,37.38,false,UP,0.54,RIGHT,Visual Search
Emilie1,10,27,7322,7448,128,1059.1,205.3,1056.5,251.3,335.94,133.97,true,DOWN,1.21,RIGHT,Visual Search
Emilie1,10,28,7884,7906,24,1101.4,198.1,1181.2,187.2,134.46,73.49,false,RIGHT,1.71,RIGHT,Visual Search
Emilie1,10,29,8222,8250,30,1171.4,172.3,1267,144.8,181.57,89.51,false,RIGHT,2.13,RIGHT,Visual Search
Emilie1,10,30,8466,8484,20,1263.4,139.7,1291.8,135.9,69.9,43.62,false,RIGHT,0.6,RIGHT,Visual Search
Emilie1,10,31,8766,8774,10,1278.2,133.5,1263.2,145,45.44,41.57,false,.,0.43,RIGHT,Visual Search
Emilie1,10,32,9064,9090,28,1267.9,142.9,1287,129.1,88.98,46.73,false,RIGHT,0.54,RIGHT,Visual Search
Emilie1,10,33,9444,9478,36,1290,125.2,1270.2,96.3,135.53,71.17,false,UP,0.86,RIGHT,Visual Search
Emilie1,10,34,9862,9878,18,1271.5,80.8,1290.1,70,55.94,36.06,false,.,0.48,RIGHT,Visual Search
Emilie1,10,35,10318,10380,64,1282.8,81.6,755.7,107.5,378.91,193.19,false,LEFT,11.14,RIGHT,Visual Search
Emilie1,10,36,10526,10560,36,719.7,115.7,647.4,132,201.26,94.33,false,LEFT,1.6,RIGHT,Visual Search
Emilie1,10,37,10872,10944,74,624.7,126.7,197.3,389.8,520.7,177.11,false,LEFT,11.15,RIGHT,Visual Search
Emilie1,10,38,11130,11156,28,206.9,380.8,247.2,283.4,172.63,91.34,false,UP,2.62,RIGHT,Visual Search
Emilie1,10,39,11340,11386,48,240,295.4,496,247.9,361.5,143.2,false,RIGHT,5.43,RIGHT,Visual Search
Emilie1,10,40,11512,11578,68,513.9,251,96.5,289.4,373.85,157.67,false,LEFT,8.57,RIGHT,Visual Search
Emilie1,10,41,11952,11990,40,114.2,292.7,167.7,328,180.2,94.94,false,RIGHT,1.39,RIGHT,Visual Search
Emilie1,10,42,12158,12228,72,174,342.3,1187,80.4,567.94,314.76,false,RIGHT,21.88,RIGHT,Visual Search
Emilie1,10,43,12410,12448,40,1185.9,80.2,1291.5,44.2,267.44,113.17,false,RIGHT,2.41,RIGHT,Visual Search
Emilie1,10,44,12634,12704,72,1311.2,40.4,776.8,93,459.14,189.89,false,LEFT,11.35,RIGHT,Visual Search
Emilie1,10,45,12902,12942,42,766,97,659.3,97.2,260.21,122.31,false,LEFT,2.28,RIGHT,Visual Search
Emilie1,10,46,13130,13186,58,636.4,107.5,290.5,55,355.03,162.59,false,LEFT,7.36,RIGHT,Visual Search
Emilie1,10,47,13444,13532,90,261.3,60.3,971.1,812.6,588.86,281.53,false,DOWN,23.58,RIGHT,Visual Search
Emilie1,10,48,13682,13732,52,963.6,832.6,1280.2,855.9,360.56,158.39,false,RIGHT,6.31,RIGHT,Visual Search
Emilie1,10,49,13888,13946,60,1293.3,858.1,1576.7,679.2,404.93,153.85,false,RIGHT,6.92,RIGHT,Visual Search
Emilie1,10,50,14112,14166,56,1571.5,651.1,1555.3,266.3,449.97,200.48,false,UP,9.52,RIGHT,Visual Search
Emilie1,10,51,14286,14388,104,1538.7,227.3,306,392.8,520.15,268.89,false,LEFT,25.24,RIGHT,Visual Search
Emilie1,10,52,14472,14512,42,301,392.5,125.9,264,238.81,114.69,false,LEFT,4.81,RIGHT,Visual Search
Emilie1,10,53,14734,14762,30,121.7,271.5,282.2,283.7,225.75,111.74,false,RIGHT,3.25,RIGHT,Visual Search
Emilie1,10,54,14970,15006,38,271.8,267.3,352.2,245.3,213.24,94.31,false,RIGHT,1.75,RIGHT,Visual Search
Emilie1,10,55,15174,15212,40,359.3,246.6,486.8,191.6,317.29,143.55,false,RIGHT,3.02,RIGHT,Visual Search
Emilie1,10,56,15504,15582,80,519.4,200.7,592.1,171.6,582.69,202.92,true,RIGHT,1.72,RIGHT,Visual Search
Emilie1,10,57,15852,15886,36,612.7,167.7,700.2,155.1,232.5,104.52,false,RIGHT,1.89,RIGHT,Visual Search
Emilie1,10,58,16064,16104,42,712.6,157.6,841.3,115.1,284.33,117.89,false,RIGHT,2.98,RIGHT,Visual Search
Emilie1,10,59,16348,16368,22,852.9,112.3,923.7,74.2,134.77,79.13,false,RIGHT,1.82,RIGHT,Visual Search
Emilie1,10,60,16640,16772,134,912.1,92.1,833.3,177.7,1072.07,432.37,true,DOWN,2.83,RIGHT,Visual Search
Emilie1,10,61,16926,16952,28,848.8,161,955.7,69.1,237.83,118.28,false,UP,3.35,RIGHT,Visual Search
Emilie1,10,62,17216,17266,52,938.6,74.5,1121.5,152,292.11,138.91,false,RIGHT,4.4,RIGHT,Visual Search
Emilie1,10,63,17614,17656,44,1118.3,167.2,1246.4,100.1,263.17,109.1,false,RIGHT,3.22,RIGHT,Visual Search
Emilie1,10,64,17904,17926,24,1260,94.8,1280.8,127.2,85.56,57.01,false,DOWN,0.96,RIGHT,Visual Search
Emilie1,10,65,18134,18166,34,1286.5,115.1,1275.6,78.3,134.37,67.57,false,UP,0.99,RIGHT,Visual Search
Emilie1,10,66,18668,18700,34,1271.6,83.1,1269.8,103,110.16,61.29,false,DOWN,0.52,RIGHT,Visual Search
