ParticipantID,Trial,SaccadeNo,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task,StartTime
goblin1,5,2,490,54,4.38,691.2,902.5,743.2,463.19,287.98,FALSE,LEFT,15.39,LEFT,1,Searching,NA
goblin1,5,3,712,48,6.66,746.6,787.9,494.2,223.68,143.49,FALSE,UP,6.73,LEFT,1,Searching,NA
goblin1,5,4,924,30,8.96,496.4,782.9,408.7,111.23,73.66,FALSE,UP,2.26,LEFT,1,Searching,NA
goblin1,5,5,1374,38,13.38,411.3,813.2,627.6,241.89,143.45,FALSE,DOWN,5.51,LEFT,1,Searching,NA
goblin1,5,6,1904,44,18.62,642.7,1148.4,727.8,258.31,164.83,FALSE,RIGHT,7.23,LEFT,1,Searching,NA
goblin1,5,7,2304,16,22.9,734.2,1125.9,767.5,71.28,54.99,FALSE,DOWN,0.92,LEFT,1,Searching,NA
goblin1,5,8,2608,48,25.62,771.4,1497.3,782,254.21,151.61,FALSE,RIGHT,7.32,LEFT,1,Searching,NA
goblin1,5,9,2826,16,28.12,786,1447.1,790.4,72.26,53.59,FALSE,LEFT,0.94,LEFT,1,Searching,NA
goblin1,5,10,3058,24,30.36,788,1404.5,855.4,139.32,82.30,FALSE,DOWN,1.96,LEFT,1,Searching,NA
goblin1,5,11,3368,32,33.38,867.8,1211.3,1012,280.37,156.32,FALSE,LEFT,4.99,LEFT,1,Searching,NA
goblin1,5,12,3900,54,38.48,1024.4,609.2,1007.7,360.14,228.64,FALSE,LEFT,12.3,LEFT,1,Searching,NA
goblin1,5,13,4244,46,42,1007.5,281,959.7,196,136.86,FALSE,LEFT,6.33,LEFT,1,Searching,NA
goblin1,5,14,4466,14,44.54,954.6,298.4,927.5,53.75,45.32,FALSE,UP,0.65,LEFT,1,Searching,NA
goblin1,5,15,4678,20,46.6,924.7,395.8,957.5,122.61,80.03,FALSE,RIGHT,1.65,LEFT,1,Searching,NA
goblin1,5,16,5074,22,50.54,968.8,338.3,928.7,101.97,70.86,FALSE,LEFT,1.54,LEFT,1,Searching,NA
goblin1,5,17,5292,32,52.62,919.2,310.2,770.4,156.89,107.33,FALSE,UP,3.47,LEFT,1,Searching,NA
goblin1,5,18,8252,8,82.46,753.3,315.5,743.4,36.05,34.11,FALSE,.,0.27,LEFT,1,Searching,NA
goblin1,5,19,8730,234,84.98,747.2,180.9,500.2,794.98,309.01,TRUE,UP,6.48,LEFT,1,Searching,NA
goblin1,5,20,8884,18,88.68,572.1,256.6,575,88.06,65.92,FALSE,RIGHT,1.21,LEFT,1,Searching,NA
goblin1,5,21,9256,38,92.2,588.1,42.5,666,183.99,123.05,FALSE,LEFT,4.74,LEFT,1,Searching,NA
goblin1,5,22,9714,46,96.7,678.1,147.8,453.6,177.51,127.02,FALSE,UP,5.78,LEFT,1,Searching,NA
goblin1,5,23,10104,64,100.42,441.7,633,169.5,263.19,193.32,FALSE,RIGHT,12.06,LEFT,1,Searching,NA
goblin1,5,24,10310,28,102.84,172.7,760.6,170.2,154.59,97.66,FALSE,RIGHT,2.76,LEFT,1,Searching,NA
goblin1,5,25,10720,18,107.04,181.7,740.5,220.5,82.7,65.25,FALSE,DOWN,1.22,LEFT,1,Searching,NA
goblin1,5,26,11286,44,112.44,214.4,866.3,488,290.08,178.30,FALSE,DOWN,7.71,LEFT,1,Searching,NA
goblin1,5,27,11520,24,114.98,493.1,799.9,572.9,159.31,102.69,FALSE,DOWN,2.43,LEFT,1,Searching,NA
goblin1,5,28,12070,34,120.38,586.8,786.8,736.6,167.16,108.93,FALSE,DOWN,3.73,LEFT,1,Searching,NA
goblin1,5,29,12584,20,125.66,740.6,768.9,685,92.15,71.23,FALSE,UP,1.38,LEFT,1,Searching,NA
goblin1,5,30,13084,46,130.4,674,1136.2,687.5,259.83,166.14,FALSE,RIGHT,7.67,LEFT,1,Searching,NA
goblin1,5,31,13486,20,134.68,698.1,1122.7,739,74.36,53.31,FALSE,DOWN,1.02,LEFT,1,Searching,NA
goblin1,5,32,13954,42,139.14,752.5,1484.2,774,267.86,167.69,FALSE,RIGHT,7.07,LEFT,1,Searching,NA
goblin1,5,33,14150,14,141.38,780.5,1442.8,782.8,56.96,43.60,FALSE,LEFT,0.7,LEFT,1,Searching,NA
goblin1,5,34,14328,26,143.04,787.7,1576.3,765,142.24,90.55,FALSE,RIGHT,2.41,LEFT,1,Searching,NA
goblin1,5,35,14622,30,145.94,770.9,1394.9,861.9,229.86,141.45,FALSE,LEFT,4.27,LEFT,1,Searching,NA
goblin1,5,36,15106,32,150.76,879,1264.6,1014.7,207.88,129.88,FALSE,DOWN,4.01,LEFT,1,Searching,NA
goblin1,5,37,15444,8,154.38,1036.5,1251.5,1031.6,31.95,29.51,FALSE,.,0.26,LEFT,1,Searching,NA
goblin1,5,38,15824,12,158.14,1015.8,1218.8,1005.6,48.96,42.12,FALSE,LEFT,0.55,LEFT,1,Searching,NA
goblin1,5,39,16266,20,162.48,989.5,1153,981.7,112.47,77.17,FALSE,LEFT,1.57,LEFT,1,Searching,NA
goblin1,5,40,16512,40,164.74,977.5,881.4,873.7,225.81,142.45,FALSE,LEFT,5.72,LEFT,1,Searching,NA
goblin1,5,41,16900,24,168.78,876.5,786.6,924.6,137.26,87.72,FALSE,LEFT,2.18,LEFT,1,Searching,NA
goblin1,5,42,17354,28,173.28,930.8,641.4,904.3,150.85,110.89,FALSE,LEFT,3.04,LEFT,1,Searching,NA
goblin1,5,43,17810,30,177.82,901.8,813.9,944.2,230.98,130.66,FALSE,RIGHT,3.94,LEFT,1,Searching,NA
goblin1,5,44,18574,22,185.54,960,768.9,943.3,104.6,76.37,FALSE,LEFT,1.7,LEFT,1,Searching,NA
goblin1,5,45,19002,24,189.8,937,741.4,847.2,119.07,87.29,FALSE,UP,2.08,LEFT,1,Searching,NA
goblin1,5,46,19372,24,193.5,827.7,741.4,906.5,118.42,82.35,FALSE,DOWN,1.86,LEFT,1,Searching,NA
goblin1,5,47,19808,38,197.72,913.3,485.2,1001.6,236.99,146.21,FALSE,LEFT,5.61,LEFT,1,Searching,NA
goblin1,5,48,20076,22,200.56,1000.1,417,971.7,106.03,74.68,FALSE,LEFT,1.62,LEFT,1,Searching,NA
goblin1,5,49,20704,28,206.78,957.2,486.9,863.1,166.78,109.87,FALSE,UP,3.01,LEFT,1,Searching,NA
goblin1,5,50,20950,10,209.42,839.2,540.9,830.9,37.23,34.44,FALSE,.,0.33,LEFT,1,Searching,NA
goblin1,6,1,594,50,5.46,641.8,1165.3,916.6,357.83,231.24,FALSE,RIGHT,11.52,LEFT,1,Counting,NA
goblin1,6,2,818,50,7.7,912.5,1529.4,937.4,295.84,156.07,FALSE,RIGHT,7.26,LEFT,1,Counting,NA
goblin1,6,3,1062,20,10.44,941.6,1591.9,954.6,91.79,57.44,FALSE,RIGHT,1.23,LEFT,1,Counting,NA
goblin1,6,4,1522,28,14.96,950.8,1585.3,836.2,124.47,93.70,FALSE,UP,2.58,LEFT,1,Counting,NA
goblin1,6,5,1832,8,18.26,805.4,1603,791.8,40.86,36.97,FALSE,.,0.32,LEFT,1,Counting,NA
goblin1,6,6,2100,26,20.76,793.5,1465.4,854.9,191.8,113.33,FALSE,LEFT,3.01,LEFT,1,Counting,NA
goblin1,6,7,2368,26,23.44,866.1,1360.9,786.3,177.84,116.42,FALSE,LEFT,2.91,LEFT,1,Counting,NA
goblin1,6,8,2830,36,27.96,761,1200.2,922.7,248.2,138.85,FALSE,DOWN,4.91,LEFT,1,Counting,NA
goblin1,6,9,3186,26,31.62,916.7,1303.5,979.2,134.99,93.39,FALSE,RIGHT,2.48,LEFT,1,Counting,NA
goblin1,6,10,3490,24,34.68,988.1,1194,949.7,159.94,101.31,FALSE,LEFT,2.42,LEFT,1,Counting,NA
goblin1,6,11,3804,24,37.82,929.1,1123.5,883.5,117.85,78.71,FALSE,LEFT,1.85,LEFT,1,Counting,NA
goblin1,6,12,4556,30,45.28,877.7,1111.6,1005.2,154.54,96.59,FALSE,DOWN,2.9,LEFT,1,Counting,NA
goblin1,6,13,4910,26,48.86,1007.8,962.4,1022.3,165.69,104.73,FALSE,LEFT,2.75,LEFT,1,Counting,NA
goblin1,6,14,5230,22,52.1,1019.8,865,1000.4,137.83,87.79,FALSE,LEFT,1.99,LEFT,1,Counting,NA
goblin1,6,15,5610,24,55.88,1000.5,835.9,933.7,95.6,76.39,FALSE,UP,1.66,LEFT,1,Counting,NA
goblin1,6,16,5864,24,58.42,916.8,818.1,863.4,84.7,62.91,FALSE,UP,1.32,LEFT,1,Counting,NA
goblin1,6,17,6242,10,62.34,865.3,824.9,866.4,51.72,45.48,FALSE,.,0.49,LEFT,1,Counting,NA
goblin1,6,18,6458,26,64.34,864.6,675.5,866.1,173.82,112.84,FALSE,LEFT,2.92,LEFT,1,Counting,NA
goblin1,6,19,7662,176,74.88,863.5,655.7,1016.8,713.22,244.94,TRUE,DOWN,3.52,LEFT,1,Counting,NA
goblin1,6,20,7942,30,79.14,931.1,479.7,952.3,164.69,102.24,FALSE,LEFT,3.09,LEFT,1,Counting,NA
goblin1,6,21,8290,22,82.7,971.1,424.8,943.9,83.55,61.98,FALSE,LEFT,1.26,LEFT,1,Counting,NA
goblin1,6,22,8614,18,85.98,932.4,361.1,929.9,98.25,70.47,FALSE,LEFT,1.34,LEFT,1,Counting,NA
goblin1,6,23,8974,16,89.6,928.3,315.7,913.3,85.12,68.63,FALSE,LEFT,1.14,LEFT,1,Counting,NA
goblin1,6,24,9352,18,93.36,904.2,306.5,862.6,61.69,54.05,FALSE,UP,0.96,LEFT,1,Counting,NA
goblin1,6,25,9724,20,97.06,867.5,281,913.4,91.44,65.51,FALSE,DOWN,1.33,LEFT,1,Counting,NA
goblin1,6,26,9992,26,99.68,927.5,158.7,943,138.89,89.84,FALSE,LEFT,2.35,LEFT,1,Counting,NA
goblin1,6,27,10734,24,107.12,940.7,108.6,881,80.97,69.87,FALSE,UP,1.55,LEFT,1,Counting,NA
goblin1,6,28,11166,18,111.5,863.6,174.1,829.1,96.06,71.44,FALSE,RIGHT,1.31,LEFT,1,Counting,NA
goblin1,6,29,11426,10,114.18,819.4,210,817.3,38.67,35.61,FALSE,.,0.36,LEFT,1,Counting,NA
goblin1,6,30,11624,30,115.96,821.1,391.4,756.1,181.71,121.98,FALSE,RIGHT,3.59,LEFT,1,Counting,NA
goblin1,6,31,11904,22,118.84,748.8,467.8,707.5,91.12,68.52,FALSE,RIGHT,1.49,LEFT,1,Counting,NA
goblin1,6,32,12204,22,121.84,693.7,576.3,686.6,126.7,82.78,FALSE,RIGHT,1.88,LEFT,1,Counting,NA
goblin1,6,33,12606,26,125.82,674.8,693.8,666.5,131.76,87.83,FALSE,RIGHT,2.3,LEFT,1,Counting,NA
goblin1,6,34,13122,22,131.02,694.9,801.8,697.4,118.59,77.60,FALSE,RIGHT,1.79,LEFT,1,Counting,NA
goblin1,6,35,13378,24,133.56,694.3,895,689.5,126.51,79.51,FALSE,RIGHT,1.96,LEFT,1,Counting,NA
goblin1,6,36,13884,30,138.56,696.9,1027.8,700.7,145.48,92.61,FALSE,RIGHT,2.82,LEFT,1,Counting,NA
goblin1,6,37,15124,24,151.02,709.1,1128.5,712.6,130.43,90.41,FALSE,RIGHT,2.21,LEFT,1,Counting,NA
goblin1,6,38,15430,18,154.14,727.8,1202.9,730,94.08,66.19,FALSE,RIGHT,1.27,LEFT,1,Counting,NA
goblin1,6,39,15878,26,158.54,739.4,1332.8,752.5,136.01,88.19,FALSE,RIGHT,2.35,LEFT,1,Counting,NA
goblin1,6,40,16270,18,162.54,750.4,1397.9,751.3,74.37,53.98,FALSE,RIGHT,1.07,LEFT,1,Counting,NA
goblin1,6,41,16442,32,164.12,748.9,1572.8,757.7,168.84,110.97,FALSE,RIGHT,3.61,LEFT,1,Counting,NA
goblin1,6,42,16798,40,167.6,775.5,1380.9,682.7,168.39,108.64,FALSE,LEFT,4.37,LEFT,1,Counting,NA
goblin1,6,43,17056,34,170.24,682.6,1193.5,607.2,222.99,131.03,FALSE,LEFT,4.4,LEFT,1,Counting,NA
goblin1,6,44,17452,26,174.28,606.8,1060.3,586,181,112.85,FALSE,LEFT,2.93,LEFT,1,Counting,NA
goblin1,6,45,17772,28,177.46,575.1,883.5,557.5,202.89,122.81,FALSE,LEFT,3.51,LEFT,1,Counting,NA
goblin1,6,46,18094,24,180.72,556.4,773.2,542.5,138.08,96.70,FALSE,LEFT,2.3,LEFT,1,Counting,NA
goblin1,6,47,18334,20,183.16,545.1,673.6,545.3,119.35,75.38,FALSE,LEFT,1.6,LEFT,1,Counting,NA
goblin1,6,48,18710,20,186.92,543.4,602.1,555.6,115.07,80.18,FALSE,LEFT,1.68,LEFT,1,Counting,NA
goblin1,6,49,19712,24,196.9,554.8,508.9,578.5,127.58,86.68,FALSE,LEFT,2.13,LEFT,1,Counting,NA
goblin1,6,50,19968,22,199.48,587.9,411.3,591,127.66,85.25,FALSE,LEFT,1.93,LEFT,1,Counting,NA
goblin1,6,51,20252,28,202.26,580.2,280.4,568.3,137.07,91.67,FALSE,LEFT,2.62,LEFT,1,Counting,NA
goblin1,6,52,20524,12,205.14,565.5,257.7,575.7,60.31,49.64,FALSE,LEFT,0.65,LEFT,1,Counting,NA
goblin1,6,53,20894,24,208.72,574.7,170,535.7,124.1,88.01,FALSE,LEFT,2.05,LEFT,1,Counting,NA
goblin1,7,1,256,28,2.3,514.2,59,599.1,174.11,108.26,FALSE,LEFT,3.02,LEFT,1,Counting,NA
goblin1,7,2,614,50,5.66,608.8,674.2,758.9,424.92,253.12,FALSE,RIGHT,12.55,LEFT,1,Counting,NA
goblin1,7,3,800,24,7.78,769.4,625.8,860.7,177.66,99.39,FALSE,DOWN,2.4,LEFT,1,Counting,NA
goblin1,7,4,1058,18,10.42,865.2,694.2,827,99.72,73.97,FALSE,RIGHT,1.35,LEFT,1,Counting,NA
goblin1,7,5,1310,54,12.58,819.8,150.1,600.1,366.61,229.61,FALSE,LEFT,12.31,LEFT,1,Counting,NA
goblin1,7,6,1770,22,17.5,603.5,73,653,137.81,93.69,FALSE,LEFT,2.06,LEFT,1,Counting,NA
goblin1,7,7,2116,24,20.94,677.9,61.2,778.9,158.12,99.62,FALSE,DOWN,2.38,LEFT,1,Counting,NA
goblin1,7,8,2778,40,27.4,787.4,369,760.8,241.22,158.25,FALSE,RIGHT,6.3,LEFT,1,Counting,NA
goblin1,7,9,3084,14,30.72,765.6,432.1,746.9,78.04,63.56,FALSE,RIGHT,0.95,LEFT,1,Counting,NA
goblin1,7,10,3414,10,34.06,736.9,406.1,743.1,57.31,50.36,FALSE,LEFT,0.55,LEFT,1,Counting,NA
goblin1,7,11,3646,34,36.14,746,270.1,970.1,308.61,171.96,FALSE,DOWN,5.8,LEFT,1,Counting,NA
goblin1,7,12,4192,32,41.62,975,495.1,965.5,216.94,134.51,FALSE,RIGHT,4.37,LEFT,1,Counting,NA
goblin1,7,13,4504,20,44.86,958,569.3,937.8,95.96,66.15,FALSE,RIGHT,1.36,LEFT,1,Counting,NA
goblin1,7,14,4880,16,48.66,925.5,620.9,906.6,62.97,50.78,FALSE,RIGHT,0.83,LEFT,1,Counting,NA
goblin1,7,15,6066,26,60.42,886.2,803.4,941.8,207.42,126.69,FALSE,RIGHT,3.36,LEFT,1,Counting,NA
goblin1,7,16,6352,22,63.32,951.3,903.6,905.8,132.81,88.98,FALSE,RIGHT,2.01,LEFT,1,Counting,NA
goblin1,7,17,6582,18,65.66,897.2,887.8,885.2,50.67,35.05,FALSE,LEFT,0.55,LEFT,1,Counting,NA
goblin1,7,18,6976,24,69.54,885.9,788.9,927.9,151.01,100.87,FALSE,LEFT,2.46,LEFT,1,Counting,NA
goblin1,7,19,7426,6,74.22,934.9,759.8,938.5,36.72,34.79,FALSE,.,0.21,LEFT,1,Counting,NA
goblin1,7,20,8008,26,79.84,937.1,887.3,882.6,162.24,102.42,FALSE,RIGHT,2.7,LEFT,1,Counting,NA
goblin1,7,21,9150,40,91.12,876.5,1223,864.4,225.31,149.80,FALSE,RIGHT,6.05,LEFT,1,Counting,NA
goblin1,7,22,9490,26,94.66,864.2,1281.3,836.3,73.16,50.60,FALSE,RIGHT,1.26,LEFT,1,Counting,NA
goblin1,7,23,9686,26,96.62,835.1,1435.1,790.2,149.16,105.16,FALSE,RIGHT,2.71,LEFT,1,Counting,NA
goblin1,7,24,9968,24,99.46,771.5,1555.6,846.9,151.55,100.70,FALSE,DOWN,2.34,LEFT,1,Counting,NA
goblin1,7,25,10204,26,101.8,861.8,1587.6,766.5,130.84,91.48,FALSE,UP,2.3,LEFT,1,Counting,NA
goblin1,7,26,10562,20,105.44,724.9,1577.1,788.3,96.73,74.82,FALSE,DOWN,1.52,LEFT,1,Counting,NA
goblin1,7,27,10986,24,109.64,804.3,1585,727,114.28,79.20,FALSE,UP,1.83,LEFT,1,Counting,NA
goblin1,7,28,12002,12,119.92,698.4,1566.8,697.5,55.74,48.63,FALSE,LEFT,0.58,LEFT,1,Counting,NA
goblin1,7,29,12192,26,121.68,692.4,1415.8,710.6,161.41,98.44,FALSE,LEFT,2.64,LEFT,1,Counting,NA
goblin1,7,30,12450,46,124.06,708.8,1156.3,560.7,205.61,143.10,FALSE,LEFT,6.57,LEFT,1,Counting,NA
goblin1,7,31,12730,18,127.14,561.3,1156.6,529.1,48.76,43.59,FALSE,UP,0.81,LEFT,1,Counting,NA
goblin1,7,32,13064,30,130.36,522.3,1001.2,578.7,212.71,122.80,FALSE,LEFT,3.7,LEFT,1,Counting,NA
goblin1,7,33,13672,20,136.54,597.3,913.7,610,97.11,61.93,FALSE,LEFT,1.33,LEFT,1,Counting,NA
goblin1,7,34,13920,8,139.14,602.1,903.6,595.1,47.09,42.39,FALSE,.,0.38,LEFT,1,Counting,NA
goblin1,7,35,14640,12,146.3,609.7,880.6,618,59.01,50.26,FALSE,LEFT,0.64,LEFT,1,Counting,NA
goblin1,7,36,15066,18,150.5,626.8,946.5,645.7,100.2,71.53,FALSE,RIGHT,1.38,LEFT,1,Counting,NA
goblin1,7,37,16100,18,160.84,637.6,905.9,618.6,75.36,55.62,FALSE,LEFT,0.99,LEFT,1,Counting,NA
goblin1,7,38,16824,18,168.08,610,890.6,639.8,63.99,47.50,FALSE,DOWN,0.81,LEFT,1,Counting,NA
goblin1,7,39,17582,18,175.66,666.4,846.2,678.1,102.02,70.53,FALSE,LEFT,1.39,LEFT,1,Counting,NA
goblin1,7,40,17888,18,178.72,683.3,802.4,709.6,82.49,63.45,FALSE,LEFT,1.2,LEFT,1,Counting,NA
goblin1,7,41,18214,16,182,718.9,746,716.6,86.35,65.08,FALSE,LEFT,1.1,LEFT,1,Counting,NA
goblin1,7,42,18568,22,185.48,707.1,659.9,710.4,122.93,87.56,FALSE,LEFT,1.97,LEFT,1,Counting,NA
goblin1,7,43,18908,18,188.92,714.9,627.1,717.7,50.21,32.27,FALSE,.,0.37,LEFT,1,Counting,NA
goblin1,7,44,19120,18,191.04,719,641.2,675.7,75.81,59.63,FALSE,UP,1.07,LEFT,1,Counting,NA
goblin1,7,45,19532,18,195.16,666.4,695.9,645.6,80.37,59.07,FALSE,RIGHT,1.08,LEFT,1,Counting,NA
goblin1,7,46,21188,38,211.52,660.8,721,679.3,78.45,33.81,FALSE,RIGHT,0.85,LEFT,1,Counting,NA
goblin1,8,1,608,28,5.82,667.3,762.8,780.3,171.65,104.54,FALSE,DOWN,2.91,LEFT,1,Counting,NA
goblin1,8,2,792,46,7.48,778.7,1147.8,504.7,351.14,230.54,FALSE,RIGHT,10.55,LEFT,1,Counting,NA
goblin1,8,3,842,14,8.3,473.9,1112,462.2,70.76,57.55,FALSE,LEFT,0.79,LEFT,1,Counting,NA
goblin1,8,4,1008,36,9.74,450.7,1302.8,604.3,307.44,156.37,FALSE,DOWN,5.4,LEFT,1,Counting,NA
goblin1,8,5,1210,40,11.72,605.8,1423.2,925.5,372.86,198.69,FALSE,DOWN,7.9,LEFT,1,Counting,NA
goblin1,8,6,1370,24,13.48,919.3,1501.7,981.2,147.44,84.85,FALSE,RIGHT,2.09,LEFT,1,Counting,NA
goblin1,8,7,1576,22,15.56,981.3,1386.9,1001.1,145.26,92.41,FALSE,LEFT,2.13,LEFT,1,Counting,NA
goblin1,8,8,2136,30,21.08,1014.1,1217.9,1037.3,194.55,118.39,FALSE,LEFT,3.67,LEFT,1,Counting,NA
goblin1,8,9,2542,22,25.22,1042.4,1162.6,998,111.88,74.19,FALSE,LEFT,1.65,LEFT,1,Counting,NA
goblin1,8,10,2694,50,26.46,997.7,1290.9,626.5,304.91,183.73,FALSE,UP,9.01,LEFT,1,Counting,NA
goblin1,8,11,2866,12,28.56,636.8,1297.4,612.1,59.73,49.05,FALSE,UP,0.62,LEFT,1,Counting,NA
goblin1,8,12,3068,44,30.26,606.4,1108.1,420.9,239.14,141.46,FALSE,UP,6.21,LEFT,1,Counting,NA
goblin1,8,13,3540,48,34.94,426.7,760.2,791.5,392.51,244.32,FALSE,DOWN,11.51,LEFT,1,Counting,NA
goblin1,8,14,3858,30,38.3,791.6,597.3,831.3,207.25,116.77,FALSE,LEFT,3.52,LEFT,1,Counting,NA
goblin1,8,15,4272,44,42.3,831.9,263.2,875.1,263.22,153.07,FALSE,LEFT,6.81,LEFT,1,Counting,NA
goblin1,8,16,4756,34,47.24,881.5,502.8,814.2,222.95,138.39,FALSE,RIGHT,4.68,LEFT,1,Counting,NA
goblin1,8,17,5116,14,51.04,818.3,553,808.9,71.48,55.84,FALSE,RIGHT,0.86,LEFT,1,Counting,NA
goblin1,8,18,5464,14,54.52,806.1,495.2,798.7,54.55,44.15,FALSE,LEFT,0.66,LEFT,1,Counting,NA
goblin1,8,19,5814,16,58,793.8,481.6,769.5,53.98,45.65,FALSE,UP,0.71,LEFT,1,Counting,NA
goblin1,8,20,6160,12,61.5,763.8,506,748.5,45.51,39.10,FALSE,.,0.47,LEFT,1,Counting,NA
goblin1,8,21,6342,26,63.18,742.3,625.8,706.8,152.99,99.51,FALSE,RIGHT,2.58,LEFT,1,Counting,NA
goblin1,8,22,6862,14,68.5,699.2,682.6,700.4,75.22,59.48,FALSE,RIGHT,0.91,LEFT,1,Counting,NA
goblin1,8,23,7712,14,77,691.8,716.6,681.8,68.01,55.36,FALSE,RIGHT,0.82,LEFT,1,Counting,NA
goblin1,8,24,8090,20,80.72,682.8,795,673.8,101.65,70.69,FALSE,RIGHT,1.5,LEFT,1,Counting,NA
goblin1,8,25,8364,20,83.46,676.6,842.9,651.8,85.21,62.24,FALSE,RIGHT,1.25,LEFT,1,Counting,NA
goblin1,8,26,9144,20,91.26,637.7,809.3,619.1,122.9,86.46,FALSE,LEFT,1.77,LEFT,1,Counting,NA
goblin1,8,27,9592,218,93.76,611.4,713.2,549,743.61,259.24,TRUE,LEFT,2.5,LEFT,1,Counting,NA
goblin1,8,28,9858,14,98.46,577.7,750.3,598.2,64.82,50.77,FALSE,RIGHT,0.77,LEFT,1,Counting,NA
goblin1,8,29,10530,16,105.16,603.9,791.8,597.9,64.27,52.92,FALSE,RIGHT,0.86,LEFT,1,Counting,NA
goblin1,8,30,11060,26,110.36,596.1,658.6,606.6,157.03,102.17,FALSE,LEFT,2.69,LEFT,1,Counting,NA
goblin1,8,31,11436,8,114.3,604.6,628.3,601.2,42.7,39.83,FALSE,.,0.34,LEFT,1,Counting,NA
goblin1,8,32,12358,24,123.36,609,540.9,582.8,131.38,76.67,FALSE,LEFT,1.84,LEFT,1,Counting,NA
goblin1,8,33,12706,18,126.9,578.3,481,584.1,98.4,73.07,FALSE,LEFT,1.38,LEFT,1,Counting,NA
goblin1,8,34,13002,20,129.84,577.2,411.4,555.3,94.58,69.30,FALSE,LEFT,1.38,LEFT,1,Counting,NA
goblin1,8,35,13292,18,132.76,555.9,324.6,566.9,102.16,80.45,FALSE,LEFT,1.48,LEFT,1,Counting,NA
goblin1,8,36,13592,26,135.68,575.4,209.7,603.1,140.06,92.69,FALSE,LEFT,2.44,LEFT,1,Counting,NA
goblin1,8,37,14562,28,145.36,600.3,312.2,675.7,163.41,95.02,FALSE,RIGHT,2.66,LEFT,1,Counting,NA
goblin1,8,38,15354,26,153.3,688.9,202.9,670.5,150.36,88.96,FALSE,LEFT,2.4,LEFT,1,Counting,NA
goblin1,8,39,16122,20,161.04,651.7,211.1,603.5,82.44,63.25,FALSE,UP,1.2,LEFT,1,Counting,NA
goblin1,8,40,16462,16,164.48,590.6,203.3,565.1,45.97,40.21,FALSE,UP,0.64,LEFT,1,Counting,NA
goblin1,8,41,16698,16,166.84,562,189.4,534.4,59.52,50.75,FALSE,UP,0.79,LEFT,1,Counting,NA
goblin1,8,42,16878,12,168.68,536.4,161.4,527.7,45.87,39.66,FALSE,.,0.5,LEFT,1,Counting,NA
goblin1,8,43,17120,24,170.98,527.1,57.7,533.5,111.67,83.85,FALSE,LEFT,2.04,LEFT,1,Counting,NA
goblin1,8,44,17634,20,176.16,534.8,118.3,491.1,104.27,77.50,FALSE,RIGHT,1.59,LEFT,1,Counting,NA
goblin1,8,45,17878,6,178.74,474.8,163.6,471.2,37.08,35.72,FALSE,.,0.19,LEFT,1,Counting,NA
goblin1,8,46,18300,12,182.9,453.1,202.3,441.2,45.14,39.89,FALSE,.,0.48,LEFT,1,Counting,NA
goblin1,8,47,18534,20,185.16,447.9,169.4,414.2,70.9,57.44,FALSE,UP,1.08,LEFT,1,Counting,NA
goblin1,8,48,19102,12,190.92,407.9,140.4,406.8,43.58,37.63,FALSE,.,0.46,LEFT,1,Counting,NA
goblin1,8,49,19488,12,194.78,395.8,146.2,378.5,47.48,40.50,FALSE,.,0.49,LEFT,1,Counting,NA
goblin1,8,50,19726,12,197.16,368.7,174.5,353.3,47.67,40.54,FALSE,UP,0.53,LEFT,1,Counting,NA
goblin1,8,51,20064,16,200.5,359.7,231.8,367.6,78.94,59.88,FALSE,RIGHT,1.02,LEFT,1,Counting,NA
goblin1,9,1,464,46,4.2,391.7,599.7,698.3,468.28,242.59,FALSE,DOWN,10.56,LEFT,1,Counting,NA
goblin1,9,2,658,22,6.38,693.8,582.8,742.9,104.71,62.13,FALSE,DOWN,1.42,LEFT,1,Counting,NA
goblin1,9,3,906,12,8.96,736.6,622.1,752.7,67.05,54.75,FALSE,RIGHT,0.75,LEFT,1,Counting,NA
goblin1,9,4,1488,8,14.82,758.7,662.9,759.9,34.86,31.99,FALSE,.,0.28,LEFT,1,Counting,NA
goblin1,9,5,1762,10,17.54,767,645.4,760.9,50.91,44.95,FALSE,.,0.49,LEFT,1,Counting,NA
goblin1,9,6,3880,10,38.72,757.8,599.5,758.5,48.88,42.01,FALSE,.,0.47,LEFT,1,Counting,NA
goblin1,9,7,4930,16,49.16,752,562,758.5,75.39,55.87,FALSE,LEFT,0.96,LEFT,1,Counting,NA
goblin1,9,8,6064,10,60.56,726.5,551.8,729.5,51.07,45.15,FALSE,.,0.48,LEFT,1,Counting,NA
goblin1,9,9,6554,18,65.38,732.6,493.5,736.8,74.91,47.19,FALSE,LEFT,0.98,LEFT,1,Counting,NA
goblin1,9,10,7162,16,71.48,754.8,507.3,728.8,46.35,40.37,FALSE,UP,0.63,LEFT,1,Counting,NA
goblin1,9,11,7552,16,75.38,726,572.2,710.8,86.16,63.06,FALSE,RIGHT,1.08,LEFT,1,Counting,NA
goblin1,9,12,7884,12,78.74,701.8,594.7,679.1,54.27,45.12,FALSE,UP,0.59,LEFT,1,Counting,NA
goblin1,9,13,8608,8,86.02,664.5,577,663.9,36.54,34.16,FALSE,.,0.28,LEFT,1,Counting,NA
